ContigID	GOSlim_bin
gi|379124809|gb|JT022479.1|	protein metabolism
gi|379114247|gb|JT011917.1|	developmental processes
gi|379108602|gb|JT006272.1|	other biological processes
gi|379109295|gb|JT006965.1|	other metabolic processes
gi|379094288|gb|JR991957.1|	other metabolic processes
gi|379078298|gb|JR975967.1|	other biological processes
gi|379078101|gb|JR975770.1|	other metabolic processes
gi|379103656|gb|JT001326.1|	other biological processes
gi|379108893|gb|JT006563.1|	other metabolic processes
gi|379083572|gb|JR981241.1|	developmental processes
gi|379081870|gb|JR979539.1|	signal transduction
gi|379125027|gb|JT022697.1|	other metabolic processes
gi|379104944|gb|JT002614.1|	DNA metabolism
gi|379107388|gb|JT005058.1|	other metabolic processes
gi|379090084|gb|JR987753.1|	other metabolic processes
gi|379124773|gb|JT022443.1|	other metabolic processes
gi|379108239|gb|JT005909.1|	RNA metabolism
gi|379075535|gb|JR973204.1|	other biological processes
gi|379109949|gb|JT007619.1|	death
gi|379107755|gb|JT005425.1|	signal transduction
gi|379123497|gb|JT021167.1|	stress response
gi|379109124|gb|JT006794.1|	transport
gi|379111706|gb|JT009376.1|	protein metabolism
gi|379073873|gb|JR971542.1|	protein metabolism
gi|379075172|gb|JR972841.1|	other metabolic processes
gi|379114871|gb|JT012541.1|	developmental processes
gi|379085049|gb|JR982718.1|	other metabolic processes
gi|379098004|gb|JR995673.1|	other biological processes
gi|379085123|gb|JR982792.1|	transport
gi|379123301|gb|JT020971.1|	protein metabolism
gi|379121174|gb|JT018844.1|	RNA metabolism
gi|379115842|gb|JT013512.1|	transport
gi|379073682|gb|JR971351.1|	RNA metabolism
gi|379112681|gb|JT010351.1|	death
gi|379083568|gb|JR981237.1|	other biological processes
gi|379104985|gb|JT002655.1|	cell organization and biogenesis
gi|379094869|gb|JR992538.1|	developmental processes
gi|379123597|gb|JT021267.1|	protein metabolism
gi|379099212|gb|JR996881.1|	RNA metabolism
gi|379097393|gb|JR995062.1|	developmental processes
gi|379092839|gb|JR990508.1|	cell organization and biogenesis
gi|379088907|gb|JR986576.1|	developmental processes
gi|379109394|gb|JT007064.1|	cell organization and biogenesis
gi|379111735|gb|JT009405.1|	cell organization and biogenesis
gi|379095770|gb|JR993439.1|	cell cycle and proliferation
gi|379087186|gb|JR984855.1|	cell organization and biogenesis
gi|379115491|gb|JT013161.1|	developmental processes
gi|379109831|gb|JT007501.1|	other biological processes
gi|379119128|gb|JT016798.1|	cell organization and biogenesis
gi|379102424|gb|JT000094.1|	other biological processes
gi|379112895|gb|JT010565.1|	other biological processes
gi|379106642|gb|JT004312.1|	protein metabolism
gi|379087754|gb|JR985423.1|	other biological processes
gi|379085695|gb|JR983364.1|	stress response
gi|379121259|gb|JT018929.1|	signal transduction
gi|379114970|gb|JT012640.1|	other metabolic processes
gi|379103293|gb|JT000963.1|	other biological processes
gi|379122036|gb|JT019706.1|	developmental processes
gi|379083176|gb|JR980845.1|	RNA metabolism
gi|379075200|gb|JR972869.1|	other metabolic processes
gi|379109758|gb|JT007428.1|	DNA metabolism
gi|379119531|gb|JT017201.1|	cell-cell signaling
gi|379116104|gb|JT013774.1|	other metabolic processes
gi|379078032|gb|JR975701.1|	signal transduction
gi|379084154|gb|JR981823.1|	death
gi|379083004|gb|JR980673.1|	signal transduction
gi|379096019|gb|JR993688.1|	protein metabolism
gi|379099725|gb|JR997394.1|	cell cycle and proliferation
gi|379087011|gb|JR984680.1|	other metabolic processes
gi|379091712|gb|JR989381.1|	RNA metabolism
gi|379102803|gb|JT000473.1|	other metabolic processes
gi|379094742|gb|JR992411.1|	protein metabolism
gi|379092257|gb|JR989926.1|	transport
gi|379120265|gb|JT017935.1|	developmental processes
gi|379114026|gb|JT011696.1|	other metabolic processes
gi|379115346|gb|JT013016.1|	signal transduction
gi|379120276|gb|JT017946.1|	other biological processes
gi|379118978|gb|JT016648.1|	other metabolic processes
gi|379095573|gb|JR993242.1|	other biological processes
gi|379077783|gb|JR975452.1|	other biological processes
gi|379114645|gb|JT012315.1|	developmental processes
gi|379106055|gb|JT003725.1|	transport
gi|379087974|gb|JR985643.1|	other metabolic processes
gi|379098866|gb|JR996535.1|	protein metabolism
gi|379082078|gb|JR979747.1|	stress response
gi|379104780|gb|JT002450.1|	cell organization and biogenesis
gi|379094350|gb|JR992019.1|	other metabolic processes
gi|379099960|gb|JR997629.1|	other biological processes
gi|379105245|gb|JT002915.1|	death
gi|379074671|gb|JR972340.1|	protein metabolism
gi|379088472|gb|JR986141.1|	protein metabolism
gi|379090101|gb|JR987770.1|	RNA metabolism
gi|379100723|gb|JR998392.1|	RNA metabolism
gi|379125235|gb|JT022905.1|	RNA metabolism
gi|379104892|gb|JT002562.1|	other metabolic processes
gi|379076804|gb|JR974473.1|	death
gi|379107387|gb|JT005057.1|	death
gi|379118765|gb|JT016435.1|	other biological processes
gi|379080016|gb|JR977685.1|	other biological processes
gi|379106209|gb|JT003879.1|	protein metabolism
gi|379083228|gb|JR980897.1|	cell organization and biogenesis
gi|379125235|gb|JT022905.1|	developmental processes
gi|379110308|gb|JT007978.1|	protein metabolism
gi|379095524|gb|JR993193.1|	signal transduction
gi|379079025|gb|JR976694.1|	developmental processes
gi|379079281|gb|JR976950.1|	cell organization and biogenesis
gi|379101244|gb|JR998913.1|	other biological processes
gi|379099871|gb|JR997540.1|	other biological processes
gi|379083815|gb|JR981484.1|	RNA metabolism
gi|379105687|gb|JT003357.1|	cell cycle and proliferation
gi|379110452|gb|JT008122.1|	RNA metabolism
gi|379121166|gb|JT018836.1|	other metabolic processes
gi|379111342|gb|JT009012.1|	other metabolic processes
gi|379090588|gb|JR988257.1|	stress response
gi|379088623|gb|JR986292.1|	stress response
gi|379125050|gb|JT022720.1|	stress response
gi|379109633|gb|JT007303.1|	developmental processes
gi|379107345|gb|JT005015.1|	other biological processes
gi|379123838|gb|JT021508.1|	protein metabolism
gi|379103962|gb|JT001632.1|	signal transduction
gi|379091446|gb|JR989115.1|	protein metabolism
gi|379116572|gb|JT014242.1|	protein metabolism
gi|379089222|gb|JR986891.1|	stress response
gi|379090751|gb|JR988420.1|	cell adhesion
gi|379092117|gb|JR989786.1|	protein metabolism
gi|379082509|gb|JR980178.1|	other biological processes
gi|379100784|gb|JR998453.1|	DNA metabolism
gi|379119066|gb|JT016736.1|	death
gi|379085676|gb|JR983345.1|	other metabolic processes
gi|379091851|gb|JR989520.1|	transport
gi|379072997|gb|JR970666.1|	developmental processes
gi|379101629|gb|JR999298.1|	developmental processes
gi|379112012|gb|JT009682.1|	signal transduction
gi|379077013|gb|JR974682.1|	developmental processes
gi|379095863|gb|JR993532.1|	signal transduction
gi|379120559|gb|JT018229.1|	cell organization and biogenesis
gi|379091091|gb|JR988760.1|	other biological processes
gi|379075664|gb|JR973333.1|	signal transduction
gi|379082701|gb|JR980370.1|	cell organization and biogenesis
gi|379108604|gb|JT006274.1|	signal transduction
gi|379081777|gb|JR979446.1|	death
gi|379104618|gb|JT002288.1|	other biological processes
gi|379077533|gb|JR975202.1|	developmental processes
gi|379087276|gb|JR984945.1|	transport
gi|379121489|gb|JT019159.1|	other metabolic processes
gi|379074866|gb|JR972535.1|	DNA metabolism
gi|379079531|gb|JR977200.1|	cell cycle and proliferation
gi|379124393|gb|JT022063.1|	cell cycle and proliferation
gi|379099796|gb|JR997465.1|	other biological processes
gi|379090281|gb|JR987950.1|	protein metabolism
gi|379103408|gb|JT001078.1|	death
gi|379095634|gb|JR993303.1|	signal transduction
gi|379097822|gb|JR995491.1|	other biological processes
gi|379076714|gb|JR974383.1|	other biological processes
gi|379118753|gb|JT016423.1|	developmental processes
gi|379086035|gb|JR983704.1|	other biological processes
gi|379080654|gb|JR978323.1|	protein metabolism
gi|379077202|gb|JR974871.1|	DNA metabolism
gi|379085805|gb|JR983474.1|	protein metabolism
gi|379075358|gb|JR973027.1|	cell cycle and proliferation
gi|379086547|gb|JR984216.1|	cell-cell signaling
gi|379123195|gb|JT020865.1|	other metabolic processes
gi|379098189|gb|JR995858.1|	developmental processes
gi|379099296|gb|JR996965.1|	signal transduction
gi|379099703|gb|JR997372.1|	other biological processes
gi|379074481|gb|JR972150.1|	death
gi|379076235|gb|JR973904.1|	cell organization and biogenesis
gi|379108445|gb|JT006115.1|	other biological processes
gi|379108690|gb|JT006360.1|	death
gi|379085354|gb|JR983023.1|	other metabolic processes
gi|379095621|gb|JR993290.1|	developmental processes
gi|379078867|gb|JR976536.1|	other metabolic processes
gi|379109179|gb|JT006849.1|	other biological processes
gi|379098789|gb|JR996458.1|	stress response
gi|379105224|gb|JT002894.1|	other biological processes
gi|379102141|gb|JR999810.1|	signal transduction
gi|379076276|gb|JR973945.1|	developmental processes
gi|379074733|gb|JR972402.1|	protein metabolism
gi|379117207|gb|JT014877.1|	other biological processes
gi|379117756|gb|JT015426.1|	cell organization and biogenesis
gi|379102815|gb|JT000485.1|	other metabolic processes
gi|379086143|gb|JR983812.1|	DNA metabolism
gi|379123963|gb|JT021633.1|	stress response
gi|379086526|gb|JR984195.1|	cell organization and biogenesis
gi|379085568|gb|JR983237.1|	RNA metabolism
gi|379080417|gb|JR978086.1|	developmental processes
gi|379077450|gb|JR975119.1|	protein metabolism
gi|379073436|gb|JR971105.1|	transport
gi|379093068|gb|JR990737.1|	DNA metabolism
gi|379092927|gb|JR990596.1|	RNA metabolism
gi|379093335|gb|JR991004.1|	other biological processes
gi|379086944|gb|JR984613.1|	developmental processes
gi|379098382|gb|JR996051.1|	other biological processes
gi|379091970|gb|JR989639.1|	developmental processes
gi|379075449|gb|JR973118.1|	other biological processes
gi|379104911|gb|JT002581.1|	transport
gi|379085028|gb|JR982697.1|	other biological processes
gi|379113040|gb|JT010710.1|	transport
gi|379093344|gb|JR991013.1|	developmental processes
gi|379106276|gb|JT003946.1|	other metabolic processes
gi|379094741|gb|JR992410.1|	death
gi|379116811|gb|JT014481.1|	protein metabolism
gi|379075503|gb|JR973172.1|	other metabolic processes
gi|379074782|gb|JR972451.1|	other biological processes
gi|379123497|gb|JT021167.1|	other biological processes
gi|379118195|gb|JT015865.1|	protein metabolism
gi|379096648|gb|JR994317.1|	protein metabolism
gi|379077809|gb|JR975478.1|	protein metabolism
gi|379109230|gb|JT006900.1|	cell organization and biogenesis
gi|379093976|gb|JR991645.1|	transport
gi|379091726|gb|JR989395.1|	other metabolic processes
gi|379104129|gb|JT001799.1|	cell organization and biogenesis
gi|379112000|gb|JT009670.1|	DNA metabolism
gi|379084671|gb|JR982340.1|	signal transduction
gi|379087785|gb|JR985454.1|	DNA metabolism
gi|379087098|gb|JR984767.1|	other biological processes
gi|379082695|gb|JR980364.1|	cell cycle and proliferation
gi|379088869|gb|JR986538.1|	other metabolic processes
gi|379091548|gb|JR989217.1|	other metabolic processes
gi|379108574|gb|JT006244.1|	protein metabolism
gi|379102491|gb|JT000161.1|	other metabolic processes
gi|379075164|gb|JR972833.1|	other biological processes
gi|379091951|gb|JR989620.1|	cell-cell signaling
gi|379080997|gb|JR978666.1|	signal transduction
gi|379106238|gb|JT003908.1|	RNA metabolism
gi|379087964|gb|JR985633.1|	RNA metabolism
gi|379082950|gb|JR980619.1|	other metabolic processes
gi|379077314|gb|JR974983.1|	signal transduction
gi|379113527|gb|JT011197.1|	RNA metabolism
gi|379074828|gb|JR972497.1|	other biological processes
gi|379086533|gb|JR984202.1|	other metabolic processes
gi|379089467|gb|JR987136.1|	signal transduction
gi|379086551|gb|JR984220.1|	developmental processes
gi|379083221|gb|JR980890.1|	other biological processes
gi|379102208|gb|JR999877.1|	protein metabolism
gi|379094567|gb|JR992236.1|	stress response
gi|379115813|gb|JT013483.1|	cell cycle and proliferation
gi|379097970|gb|JR995639.1|	other biological processes
gi|379113061|gb|JT010731.1|	protein metabolism
gi|379090877|gb|JR988546.1|	other biological processes
gi|379107802|gb|JT005472.1|	developmental processes
gi|379081099|gb|JR978768.1|	developmental processes
gi|379098511|gb|JR996180.1|	cell organization and biogenesis
gi|379107880|gb|JT005550.1|	cell organization and biogenesis
gi|379080549|gb|JR978218.1|	other biological processes
gi|379118753|gb|JT016423.1|	cell adhesion
gi|379079036|gb|JR976705.1|	other biological processes
gi|379114540|gb|JT012210.1|	protein metabolism
gi|379118078|gb|JT015748.1|	protein metabolism
gi|379107005|gb|JT004675.1|	developmental processes
gi|379104879|gb|JT002549.1|	other biological processes
gi|379085671|gb|JR983340.1|	protein metabolism
gi|379123237|gb|JT020907.1|	cell cycle and proliferation
gi|379094392|gb|JR992061.1|	protein metabolism
gi|379098675|gb|JR996344.1|	signal transduction
gi|379079681|gb|JR977350.1|	signal transduction
gi|379082911|gb|JR980580.1|	other metabolic processes
gi|379082084|gb|JR979753.1|	transport
gi|379122918|gb|JT020588.1|	RNA metabolism
gi|379110858|gb|JT008528.1|	cell cycle and proliferation
gi|379075385|gb|JR973054.1|	protein metabolism
gi|379111612|gb|JT009282.1|	developmental processes
gi|379075426|gb|JR973095.1|	DNA metabolism
gi|379116606|gb|JT014276.1|	cell organization and biogenesis
gi|379113810|gb|JT011480.1|	transport
gi|379124688|gb|JT022358.1|	other biological processes
gi|379110522|gb|JT008192.1|	cell adhesion
gi|379086526|gb|JR984195.1|	cell cycle and proliferation
gi|379076970|gb|JR974639.1|	developmental processes
gi|379088769|gb|JR986438.1|	developmental processes
gi|379097855|gb|JR995524.1|	stress response
gi|379116421|gb|JT014091.1|	stress response
gi|379104599|gb|JT002269.1|	developmental processes
gi|379091987|gb|JR989656.1|	stress response
gi|379076824|gb|JR974493.1|	transport
gi|379107743|gb|JT005413.1|	other biological processes
gi|379114247|gb|JT011917.1|	cell organization and biogenesis
gi|379095922|gb|JR993591.1|	cell organization and biogenesis
gi|379093565|gb|JR991234.1|	other metabolic processes
gi|379110737|gb|JT008407.1|	other biological processes
gi|379114645|gb|JT012315.1|	cell cycle and proliferation
gi|379083492|gb|JR981161.1|	developmental processes
gi|379120618|gb|JT018288.1|	cell-cell signaling
gi|379111876|gb|JT009546.1|	other biological processes
gi|379093140|gb|JR990809.1|	other biological processes
gi|379082432|gb|JR980101.1|	other biological processes
gi|379120520|gb|JT018190.1|	stress response
gi|379081159|gb|JR978828.1|	signal transduction
gi|379101475|gb|JR999144.1|	cell organization and biogenesis
gi|379088862|gb|JR986531.1|	other metabolic processes
gi|379091107|gb|JR988776.1|	other biological processes
gi|379078491|gb|JR976160.1|	signal transduction
gi|379091890|gb|JR989559.1|	cell organization and biogenesis
gi|379114306|gb|JT011976.1|	protein metabolism
gi|379109824|gb|JT007494.1|	developmental processes
gi|379113788|gb|JT011458.1|	other biological processes
gi|379082880|gb|JR980549.1|	cell organization and biogenesis
gi|379073231|gb|JR970900.1|	protein metabolism
gi|379113117|gb|JT010787.1|	other biological processes
gi|379124239|gb|JT021909.1|	cell organization and biogenesis
gi|379116572|gb|JT014242.1|	transport
gi|379078153|gb|JR975822.1|	DNA metabolism
gi|379077209|gb|JR974878.1|	cell organization and biogenesis
gi|379120002|gb|JT017672.1|	protein metabolism
gi|379073826|gb|JR971495.1|	RNA metabolism
gi|379097027|gb|JR994696.1|	other metabolic processes
gi|379093179|gb|JR990848.1|	other biological processes
gi|379095876|gb|JR993545.1|	RNA metabolism
gi|379089423|gb|JR987092.1|	stress response
gi|379095246|gb|JR992915.1|	protein metabolism
gi|379106701|gb|JT004371.1|	other biological processes
gi|379099839|gb|JR997508.1|	cell organization and biogenesis
gi|379086314|gb|JR983983.1|	protein metabolism
gi|379073683|gb|JR971352.1|	other metabolic processes
gi|379120356|gb|JT018026.1|	signal transduction
gi|379083228|gb|JR980897.1|	DNA metabolism
gi|379096809|gb|JR994478.1|	developmental processes
gi|379123118|gb|JT020788.1|	transport
gi|379117008|gb|JT014678.1|	DNA metabolism
gi|379110247|gb|JT007917.1|	other metabolic processes
gi|379123280|gb|JT020950.1|	other biological processes
gi|379080598|gb|JR978267.1|	protein metabolism
gi|379076335|gb|JR974004.1|	cell organization and biogenesis
gi|379117201|gb|JT014871.1|	other metabolic processes
gi|379121899|gb|JT019569.1|	signal transduction
gi|379106568|gb|JT004238.1|	other metabolic processes
